scenario_id,name,pressure_pa,temperature_k,grip,headwind_mps,crosswind_mps,aero_multiplier,density_multiplier,height_offset_m,baseline_lap_s,candidate_lap_s,delta_s,feasible,error
117,Dry,101325.0,288.15,1.0061481960851997,-4.309853997590572,-1.6651832611630852,1.0459213547757054,0.985274883036404,-0.0019238287614335322,39.109330520017096,39.116082531445386,0.006752011428289961,True,
118,Dry,101325.0,288.15,1.0211735005584235,3.5712479407341515,-0.048459475243476824,0.9776002650401228,0.9926740386127876,0.0019988901815944033,38.08314201232542,37.444391067225126,-0.6387509451002913,True,
119,Dry,101325.0,288.15,1.0305241446070037,0.5042106918621627,-1.9560219118417934,0.9699623047093306,1.0170879169442892,0.0002477915480619962,38.25241662374072,37.704230793951446,-0.5481858297892757,True,
120,Dry,101325.0,288.15,0.9856331729436798,-2.9589529729915043,-1.6681897450504666,0.9826989032242962,0.9940772251751699,-0.0019221855708895256,39.419977144949726,39.55869828173196,0.1387211367822303,True,
121,Dry,101325.0,288.15,1.0385404394915128,-4.822987930324728,0.15417526950118043,0.9832866516060538,0.9967829904697743,0.0015083296551200369,38.850731693833886,38.86769932403833,0.01696763020444081,True,
122,Dry,101325.0,288.15,1.0008321906322681,2.0408184114036807,1.391548325986653,0.9979504876271419,0.9889935990218237,-0.0009691133754816846,38.435205208917914,37.899693654158426,-0.5355115547594878,True,
123,Dry,101325.0,288.15,1.0273803256151373,-0.21808579140259798,0.06095773372511726,1.0317020447702772,1.0002013142824653,-0.0004794733370862105,38.28507135120262,37.75104524680992,-0.5340261043926944,True,
124,Dry,101325.0,288.15,1.0155917806781931,-1.9349103538730517,-1.058436118587606,1.0065773852082234,0.9890933588922709,0.0013145613747507518,38.81172486548548,38.38263819236662,-0.42908667311886006,True,
125,Dry,101325.0,288.15,1.0267088924286885,4.80499753834745,-0.07679968350110045,1.0252976127924267,1.0160141765502904,-0.00023643455833578342,37.690734340477015,37.13083087197811,-0.5599034684989022,True,
126,Dry,101325.0,288.15,1.0487414223822396,-0.8330765441315355,-1.6885012782563398,0.9534576869591356,0.9843153196350478,-0.00028991383202977964,38.233436908236044,37.92527565165178,-0.3081612565842633,True,
127,Dry,101325.0,288.15,0.9697503489680187,-4.442867061767642,-0.30534921378843904,1.0153646795190405,1.0095738305989364,-0.0006918799673679063,39.837812075315476,39.92247815639449,0.08466608107901408,True,
128,Dry,101325.0,288.15,0.9873571139332948,1.6525250810207526,1.5459191541378732,1.0465707675140163,1.0032473146692376,-0.0015109489507871983,38.588198428265486,38.04342619089808,-0.544772237367404,True,
129,Dry,101325.0,288.15,1.0247911993911265,-0.9869289549000051,1.909273516987204,1.0022859433046492,1.0030744373713056,0.0012107319113931069,38.53345944414708,38.0165079860325,-0.5169514581145762,True,
130,Dry,101325.0,288.15,0.9912561530605364,-1.54936905865687,-1.5020508103924675,1.0326925419652737,1.0058097942890043,-0.001055995310276561,39.005100666202104,38.59045152121147,-0.41464914499063354,True,
131,Dry,101325.0,288.15,0.9687877671438327,0.8157275301741436,-1.3338826541707998,0.9992983043404571,1.019697782501531,0.0006102169287041524,39.07254248152678,38.528896586215986,-0.5436458953107959,True,
132,Dry,101325.0,288.15,1.0377294497066747,4.627765071139612,-1.0355233750426458,1.0093467662379139,1.0068644462818555,-0.001390883686778777,37.67168307552138,37.08376414761044,-0.5879189279109411,True,
133,Dry,101325.0,288.15,1.0442115994490355,-0.01094487655255083,1.922854186252311,1.0115644136453923,0.9979012307222409,0.0014660717961464684,38.13520471252499,37.553894947157445,-0.5813097653675428,True,
134,Dry,101325.0,288.15,1.0274258177156026,3.9477883052293947,1.4233990272077972,0.9857028513104471,1.0162977719902297,-0.0005718638294246218,37.899365359891966,37.308716764344624,-0.5906485955473428,True,
