optimization_result_id,optimization_run_id,front_wing_deg,rear_wing_deg,front_height_m,rear_height_m,package,method,objective,lap_time_s,top_speed_mps,fuel_used_kg,tyre_wear_end,tyre_wear_delta,distance_m,high_speed_corner_mps,braking_distance_m,mean_downforce_n,mean_drag_n,max_tyre_load_n,solver_iterations,shift_loss_s,feasible,constraint_reasons,objective_value,pareto,circuit_id,objective_run,seed
99,2,15.6243405106,14.72135955,0.0298721615783,0.058321284358,standard,local,qualifying,38.242742882,88.7949315827,1.18,0.0170107993385,0.0170107993385,2360,68.084590765,150,12093.4303377,2294.12640856,11406.8350639,16,0.48,True,,38.242742882,False,2,qualifying,42
100,2,15.6243405106,13.9872078712,0.0298721615783,0.058321284358,standard,local,qualifying,38.2560796595,89.0419076752,1.18,0.0169621442479,0.0169621442479,2360,68.0893609473,175,12012.6745264,2247.63626574,11328.8071303,16,0.48,True,,38.2560796595,True,2,qualifying,42
101,2,15.6243405106,15.1942471324,0.0298721615783,0.058321284358,standard,local,qualifying,38.2619956128,88.5686724107,1.18,0.017023512818,0.017023512818,2360,67.9926400815,150,12126.9405196,2321.7106228,11449.1481543,17,0.48,True,,38.2619956128,False,2,qualifying,42
102,2,15.6243405106,15.6559455395,0.0298721615783,0.058321284358,standard,local,qualifying,38.2825085073,88.3416673911,1.18,0.0170332771533,0.0170332771533,2360,67.8896260337,150,12158.1923725,2349.23547121,11469.1854038,17,0.48,True,,38.2825085073,False,2,qualifying,42
103,2,15.6276738484,15.6559455395,0.0298721615783,0.058321284358,standard,local,qualifying,38.2825553766,88.3400510767,1.18,0.0170333698734,0.0170333698734,2360,67.8897227545,150,12158.4371882,2349.3931426,11468.9003064,17,0.48,True,,38.2825553766,False,2,qualifying,42
104,2,15.6179907224,15.6559455395,0.0298721615783,0.058321284358,standard,local,qualifying,38.2826147167,88.3433018764,1.18,0.0170328300443,0.0170328300443,2360,67.8894590258,150,12157.5662441,2348.90348284,11469.183486,17,0.48,True,,38.2826147167,False,2,qualifying,42
105,2,15.6346146839,15.6559455395,0.0298721615783,0.058321284358,standard,local,qualifying,38.28265315,88.3366843345,1.18,0.0170335628091,0.0170335628091,2360,67.8899238978,150,12158.946818,2349.72154018,11468.3065022,17,0.48,True,,38.28265315,False,2,qualifying,42
106,2,15.6442940743,15.6559455395,0.0298721615783,0.058321284358,standard,local,qualifying,38.2827897524,88.3319877752,1.18,0.0170338314966,0.0170338314966,2360,67.890203998,150,12159.6573295,2350.17972727,11467.478119,17,0.48,True,,38.2827897524,False,2,qualifying,42
107,2,15.6476274125,15.6559455395,0.0298721615783,0.058321284358,standard,local,qualifying,38.2828367885,88.3303700155,1.18,0.0170339239374,0.0170339239374,2360,67.8903004417,150,12159.9019997,2350.33758211,11467.1927895,17,0.48,True,,38.2828367885,False,2,qualifying,42
108,2,15.6077165491,15.6559455395,0.0298721615783,0.058321284358,standard,local,qualifying,38.2831813975,88.3430565292,1.18,0.0170315504432,0.0170315504432,2360,67.8892246028,150,12156.2302755,2348.30247737,11468.0613264,17,0.48,True,,38.2831813975,False,2,qualifying,42
109,2,15.7122045459,15.6559455395,0.0298721615783,0.058321284358,standard,local,qualifying,38.283757473,88.2989787762,1.18,0.0170357051635,0.0170357051635,2360,67.892156382,150,12164.6349832,2353.40132689,11461.6560431,17,0.48,True,,38.283757473,False,2,qualifying,42
110,2,15.7294901688,15.6559455395,0.0298721615783,0.058321284358,standard,local,qualifying,38.2840064792,88.290560927,1.18,0.0170361788584,0.0170361788584,2360,67.8926497175,150,12165.8998982,2354.22327665,11460.1713076,17,0.48,True,,38.2840064792,False,2,qualifying,42
111,2,15.8459942244,15.6559455395,0.0298721615783,0.058321284358,standard,local,qualifying,38.2857123066,88.2336579797,1.18,0.0170393376557,0.0170393376557,2360,67.8959369272,150,12174.4038999,2359.78376453,11450.1346514,17,0.48,True,,38.2857123066,False,2,qualifying,42
112,2,15.5431394157,15.6559455395,0.0298721615783,0.058321284358,standard,local,qualifying,38.2867477053,88.341488827,1.18,0.0170235057557,0.0170235057557,2360,67.8877375984,150,12147.83242,2344.53330003,11461.0186733,17,0.48,True,,38.2867477053,False,2,qualifying,42
113,2,16.4084783622,15.6559455395,0.0298721615783,0.058321284358,standard,local,qualifying,38.2946284615,87.9548838176,1.18,0.0170537689511,0.0170537689511,2360,67.9108959963,150,12215.0632628,2387.15924333,11400.9607604,17,0.48,True,,38.2946284615,False,2,qualifying,42
114,2,15.3254589953,15.6559455395,0.0298721615783,0.058321284358,standard,differential_evolution,qualifying,38.3027039783,88.3366850803,1.18,0.0169952890231,0.0169952890231,2360,67.8685213418,150,12117.430286,2331.52300639,11414.8187978,17,0.48,True,,38.3027039783,False,2,qualifying,42
115,2,17.5609858684,15.6559455395,0.03330989691,0.058321284358,standard,differential_evolution,qualifying,38.3279811656,87.4588766985,1.18,0.0172001405981,0.0172001405981,2360,67.867592063,150,12408.6390795,2442.75103845,11367.9380072,17,0.48,True,,38.3279811656,False,2,qualifying,42
116,2,15.6243405106,12.917960675,0.0298721615783,0.058321284358,standard,local,qualifying,38.4390896624,89.0896291111,1.18,0.0167897044736,0.0167897044736,2360,67.6991458159,175,11848.7577525,2175.45498923,11067.3221099,16,0.56,True,,38.4390896624,True,2,qualifying,42
117,2,15.6243405106,17.639320225,0.0298721615783,0.058321284358,standard,local,qualifying,38.4706495092,87.0152048244,1.18,0.0169982082042,0.0169982082042,2360,67.4202451472,150,12228.4928948,2464.17059926,11426.8511672,17,0.48,True,,38.4706495092,False,2,qualifying,42
118,2,16.6923441336,17.6204245219,0.0340453626744,0.0683627166903,standard,random,qualifying,38.4808168617,86.4578175917,1.18,0.01714262021,0.01714262021,2360,67.4374899724,150,12401.2588476,2517.50695342,11409.1297511,17,0.48,True,,38.4808168617,False,2,qualifying,42
119,2,19.2705098312,15.6559455395,0.0298721615783,0.058321284358,standard,local,qualifying,38.4901520225,86.6059988281,1.18,0.0170342391404,0.0170342391404,2360,67.4484866375,150,12305.6307474,2516.10509405,11133.7600071,17,0.48,True,,38.4901520225,False,2,qualifying,42
120,2,15.3656530404,14.4853861892,0.0291889484971,0.0473220304052,standard,differential_evolution,qualifying,38.4908795103,88.4908663213,1.18,0.0165253505432,0.0165253505432,2360,67.5370147947,175,11657.4450489,2237.37722323,10955.6135604,16,0.56,True,,38.4908795103,True,2,qualifying,42
121,2,13.5410196625,15.6559455395,0.0298721615783,0.058321284358,standard,local,qualifying,38.4909812573,88.2917741474,1.18,0.0167205547043,0.0167205547043,2360,67.198682476,175,11835.047005,2224.7059684,11154.7704756,16,0.48,True,,38.4909812573,True,2,qualifying,42
122,2,13.75,15,0.0325,0.05125,standard,grid,qualifying,38.5216347872,88.5699827417,1.18,0.0167041989918,0.0167041989918,2360,67.2928778908,175,11815.8786533,2199.02514936,11110.9493232,16,0.56,True,,38.5216347872,True,2,qualifying,42
123,2,14.8873803721,17.4091941207,0.0390866743383,0.0485262111588,standard,random,qualifying,38.526442857,87.3958784344,1.18,0.0168876401722,0.0168876401722,2360,67.329450163,150,12053.4959695,2404.60791222,11405.814016,17,0.48,True,,38.526442857,False,2,qualifying,42
124,2,14.0352271028,11.4449931504,0.041810560062,0.0550928926843,standard,differential_evolution,qualifying,38.5595245345,90.1921528176,1.18,0.0165331244157,0.0165331244157,2360,67.053298609,200,11499.1528549,2005.92853996,10891.1942919,16,0.56,True,,38.5595245345,True,2,qualifying,42
125,2,16.306056194,18.8080630159,0.0348249788707,0.0647283765245,standard,differential_evolution,qualifying,38.5824223943,85.9526781245,1.18,0.0171522846649,0.0171522846649,2360,67.1876988523,150,12457.1085882,2569.15334274,11428.2630425,17,0.48,True,,38.5824223943,False,2,qualifying,42
126,2,13.75,15,0.0325,0.07375,standard,grid,qualifying,38.5842739979,88.6593944477,1.18,0.0166360989175,0.0166360989175,2360,67.2325274657,175,11701.6962485,2191.18538516,11152.4827149,16,0.56,True,,38.5842739979,False,2,qualifying,42
127,2,20.5551062328,13.3850907222,0.0366243883415,0.0483528714592,standard,differential_evolution,qualifying,38.6428983297,86.9362241608,1.18,0.016929729707,0.016929729707,2360,67.1017955459,150,12117.7226798,2448.75678789,10991.1982342,17,0.48,True,,38.6428983297,False,2,qualifying,42
128,2,16.8953033853,18.8393790236,0.0378011587766,0.0685784395968,standard,differential_evolution,qualifying,38.6619806414,84.5618050637,1.18,0.017208809463,0.017208809463,2360,67.1007719357,150,12544.555759,2627.20374709,11368.3574968,17,0.48,True,,38.6619806414,False,2,qualifying,42
129,2,21.25,15,0.0325,0.05125,standard,grid,qualifying,38.6694298299,85.8428456715,1.18,0.0169701789962,0.0169701789962,2360,67.0210081941,150,12286.7731965,2575.13150185,10930.8998856,17,0.48,True,,38.6694298299,False,2,qualifying,42
130,2,16.3462502391,10.0930973799,0.034922771216,0.0537291225717,standard,differential_evolution,qualifying,38.6745508098,89.3328808367,1.18,0.0164439808456,0.0164439808456,2360,66.0914201103,175,11491.2617773,2030.93907646,10427.3836399,17,0.48,True,,38.6745508098,True,2,qualifying,42
131,2,19.4894108452,14.0154238883,0.0438144784771,0.0706824636308,standard,differential_evolution,qualifying,38.6941771397,87.2614595387,1.18,0.0168496368573,0.0168496368573,2360,67.0234053156,150,11959.5525715,2410.66639434,11126.43482,17,0.48,True,,38.6941771397,False,2,qualifying,42
132,2,13.6683631222,17.0281043097,0.0287885959268,0.0724001913096,standard,differential_evolution,qualifying,38.7028917613,87.4765408745,1.18,0.0164824852444,0.0164824852444,2360,66.7058395174,150,11633.8921024,2292.7018652,11075.8556672,16,0.48,True,,38.7028917613,False,2,qualifying,42
133,2,17.5,20,0.04,0.06,standard,baseline,qualifying,38.7032666645,84.2408247101,1.18,0.017154171629,0.017154171629,2360,66.8654181253,150,12581.0391855,2715.03521151,11273.7004578,17,0.44,True,,38.7032666645,False,2,qualifying,42
134,2,14.7129327652,18.3995716783,0.0262905514953,0.0543191191305,standard,differential_evolution,qualifying,38.7143610404,86.4926818119,1.18,0.0164909560421,0.0164909560421,2360,66.7883207329,150,11756.6201282,2434.80536072,11052.7904977,17,0.48,True,,38.7143610404,False,2,qualifying,42
135,2,11.039317579,14.9717734592,0.038967940544,0.0593582222781,standard,differential_evolution,qualifying,38.7158112323,89.0329427003,1.18,0.0164709446835,0.0164709446835,2360,65.9416633658,175,11526.6890736,2055.42060256,10883.2489827,16,0.48,True,,38.7158112323,False,2,qualifying,42
136,2,18.7230754086,16.4243673258,0.0462094582677,0.04524862041,standard,differential_evolution,qualifying,38.717841997,86.4329306054,1.18,0.0165364328333,0.0165364328333,2360,66.930151404,150,11751.3085805,2499.990822,10991.3822059,17,0.48,True,,38.717841997,False,2,qualifying,42
137,2,13.7858774909,15.695450892,0.0477353833139,0.0549897954152,standard,differential_evolution,qualifying,38.7403592726,88.0429318529,1.18,0.0162754675399,0.0162754675399,2360,66.4547671976,175,11351.7496527,2198.0092428,10895.1484304,16,0.48,True,,38.7403592726,True,2,qualifying,42
138,2,13.75,15,0.0475,0.05125,standard,grid,qualifying,38.7437377093,88.2882297409,1.18,0.016137600894,0.016137600894,2360,66.2242852524,175,11216.7356797,2148.22260879,10730.3635393,16,0.48,True,,38.7437377093,True,2,qualifying,42
139,2,21.25,15,0.0325,0.07375,standard,grid,qualifying,38.7693271172,85.7042624348,1.18,0.0168817830628,0.0168817830628,2360,66.824188691,150,12161.7669142,2567.4231249,10931.2634468,17,0.48,True,,38.7693271172,False,2,qualifying,42
140,2,15.5523805038,18.5191523961,0.0493179711771,0.0647736175416,standard,differential_evolution,qualifying,38.774255543,86.5709637066,1.18,0.0164766620976,0.0164766620976,2360,66.6425748463,150,11642.5407073,2471.11900759,11264.0909013,17,0.44,True,,38.774255543,False,2,qualifying,42
141,2,19.5207748,21.0715880132,0.0417762148224,0.0536777544128,standard,random,qualifying,38.8107021018,82.8813654811,1.18,0.0169704116067,0.0169704116067,2360,66.5494646891,125,12555.1508096,2876.98631926,10983.3285206,18,0.4,True,,38.8107021018,False,2,qualifying,42
142,2,13.75,15,0.0475,0.07375,standard,grid,qualifying,38.816246331,88.3076926585,1.18,0.0160247425779,0.0160247425779,2360,66.0751849972,175,11076.9003665,2138.00494723,10716.3596503,16,0.48,True,,38.816246331,True,2,qualifying,42
143,2,20.0260444269,19.4219241229,0.0419570831944,0.0744249485837,standard,random,qualifying,38.8296642748,83.809397315,1.18,0.0168478506673,0.0168478506673,2360,66.7710585807,150,12317.3727322,2777.3144379,10961.3237867,17,0.48,True,,38.8296642748,False,2,qualifying,42
144,2,21.6757524561,13.892774157,0.0390016301118,0.0419711694604,standard,random,qualifying,38.8757390303,85.9777106181,1.18,0.016592145602,0.016592145602,2360,66.5731199222,150,11831.8550221,2511.09097457,10682.0589351,17,0.48,True,,38.8757390303,False,2,qualifying,42
145,2,22.801046099,14.6787897173,0.0267490822507,0.052662275141,standard,random,qualifying,38.8850191262,85.2255369632,1.18,0.0165867751813,0.0165867751813,2360,66.4858066541,150,11952.1531776,2623.26219986,10624.6421188,17,0.48,True,,38.8850191262,False,2,qualifying,42
146,2,21.25,15,0.0475,0.05125,standard,grid,qualifying,38.9140249852,85.7860284704,1.18,0.0165944887923,0.0165944887923,2360,66.4829023393,150,11824.1012505,2542.89490349,10819.1081304,17,0.48,True,,38.9140249852,False,2,qualifying,42
147,2,16.8837366331,21.3748239191,0.0291939099438,0.0451538533091,standard,random,qualifying,38.9569723536,84.0780148908,1.18,0.0165031026736,0.0165031026736,2360,66.2551357882,150,11979.759335,2740.90921738,11006.3968466,17,0.48,True,,38.9569723536,False,2,qualifying,42
148,2,19.9647031049,18.1277372288,0.04942061154,0.0475137813958,standard,random,qualifying,38.9571324871,84.2265730918,1.18,0.0163968198681,0.0163968198681,2360,66.4308313546,150,11752.6465966,2673.98548288,10779.1109777,17,0.48,True,,38.9571324871,False,2,qualifying,42
149,2,11.94882258,19.5140985245,0.0318072804715,0.0701416297607,standard,random,qualifying,38.9630733361,86.280428763,1.18,0.0165560458595,0.0165560458595,2360,66.0590129766,150,11775.6413836,2388.46379992,11212.2989461,16,0.48,True,,38.9630733361,False,2,qualifying,42
150,2,11.7640802443,15.7721192359,0.0260404728178,0.0515809296329,standard,differential_evolution,qualifying,38.9659540199,88.1104786007,1.18,0.0157960035467,0.0157960035467,2360,64.6327288076,200,10981.8696295,2083.25288234,10164.2091512,16,0.48,True,,38.9659540199,True,2,qualifying,42
151,2,21.7625408869,23.1189711376,0.0392641465973,0.0665504288886,standard,differential_evolution,qualifying,38.9872552018,80.3336381216,1.18,0.0170206635614,0.0170206635614,2360,66.1549526915,125,12830.0284134,3152.03955296,10737.167335,15,0.32,True,,38.9872552018,False,2,qualifying,42
152,2,21.25,15,0.0475,0.07375,standard,grid,qualifying,38.9997843889,85.8177948319,1.18,0.016476157672,0.016476157672,2360,66.3035237051,150,11673.1935965,2530.11860679,10805.7159398,17,0.48,True,,38.9997843889,False,2,qualifying,42
153,2,20.2374325596,12.7950496722,0.0309972460743,0.0403313021388,standard,random,qualifying,39.0114248275,86.4220560135,1.18,0.0160573350993,0.0160573350993,2360,65.5530517362,150,11320.1470635,2328.7373637,10132.019254,17,0.48,True,,39.0114248275,False,2,qualifying,42
154,2,15.6243405106,22.360679775,0.0298721615783,0.058321284358,standard,local,qualifying,39.0162973621,83.7125528037,1.18,0.0167985337868,0.0167985337868,2360,66.1483785782,150,12291.2596933,2769.76046051,11227.7885576,17,0.48,True,,39.0162973621,False,2,qualifying,42
155,2,12.4190766855,20.0208955021,0.0295693630814,0.0713344168785,standard,random,qualifying,39.0167983572,85.8810090492,1.18,0.0164494093688,0.0164494093688,2360,65.9666873559,150,11705.5204458,2436.38705274,11146.7808394,16,0.48,True,,39.0167983572,False,2,qualifying,42
156,2,10.4622675185,18.7343477846,0.0314375401846,0.0583837889676,standard,random,qualifying,39.0541255291,86.6328836153,1.18,0.0163527900896,0.0163527900896,2360,65.1154334098,150,11582.9055276,2263.39884505,10842.5576772,16,0.48,True,,39.0541255291,False,2,qualifying,42
157,2,16.0525656102,21.1861069216,0.034922771216,0.0831908687313,standard,differential_evolution,qualifying,39.0862147622,84.4362588174,1.18,0.0163855125187,0.0163855125187,2360,66.0033772177,150,11744.6075755,2673.08687034,11108.1925055,16,0.48,True,,39.0862147622,False,2,qualifying,42
158,2,21.6093407283,18.777568795,0.0507579375973,0.0713815613077,standard,random,qualifying,39.1741309797,83.4315707229,1.18,0.0162751307679,0.0162751307679,2360,65.9322125783,150,11707.8619465,2775.07057435,10617.3266867,18,0.48,True,,39.1741309797,False,2,qualifying,42
159,2,23.0682802577,18.4814699517,0.0493179711771,0.0647736175416,standard,differential_evolution,qualifying,39.1947419006,82.8384037167,1.18,0.0165014289323,0.0165014289323,2360,65.9051566998,150,12011.0742966,2847.08295153,10575.7525279,18,0.48,True,,39.1947419006,False,2,qualifying,42
160,2,21.8038656625,23.2970171318,0.0461549613588,0.075132806396,standard,random,qualifying,39.2130433278,80.3691492208,1.18,0.0164341287689,0.0164341287689,2360,65.5455126932,125,12177.9340377,3121.56493198,10528.0540384,18,0.32,True,,39.2130433278,False,2,qualifying,42
161,2,11.9217044901,19.0077187579,0.036123940727,0.0817044244982,standard,random,qualifying,39.2135698247,86.2816389528,1.18,0.0159690099641,0.0159690099641,2360,64.9175282568,150,11179.4132724,2302.98356299,10703.8839882,16,0.48,True,,39.2135698247,False,2,qualifying,42
162,2,21.25,25,0.0325,0.05125,standard,grid,qualifying,39.2175350018,79.335196346,1.18,0.0167675957282,0.0167675957282,2360,65.5927884038,125,12671.7385817,3254.8459567,10595.7678052,15,0.32,True,,39.2175350018,False,2,qualifying,42
163,2,17.8303790164,14.4221418152,0.0546788828297,0.052655432575,standard,differential_evolution,qualifying,39.2285768734,86.8544676763,1.18,0.0154581432376,0.0154581432376,2360,64.9119891226,150,10606.4572572,2238.68728519,10025.9384774,17,0.48,True,,39.2285768734,True,2,qualifying,42
164,2,18.3187718052,11.2763451221,0.0498289351598,0.0684248979605,standard,random,qualifying,39.2363433367,87.8323332886,1.18,0.0157243094797,0.0157243094797,2360,64.532007724,200,10801.2507612,2109.70645206,9902.62809571,16,0.48,True,,39.2363433367,True,2,qualifying,42
165,2,21.25,25,0.0325,0.07375,standard,grid,qualifying,39.281426297,79.3507990739,1.18,0.0166862189393,0.0166862189393,2360,65.4575071817,125,12561.2356541,3243.5814109,10597.462195,16,0.32,True,,39.281426297,False,2,qualifying,42
166,2,14.4039063665,23.2383302945,0.0417109645702,0.0752754194098,standard,random,qualifying,39.3137870053,83.4037956486,1.18,0.016499123864,0.016499123864,2360,65.4917176283,150,11920.8495924,2758.60231345,11232.5552009,16,0.48,True,,39.3137870053,False,2,qualifying,42
